n,m,comparisons,swaps
1000,1,2933,1527
1000,2,2933,1527
1000,3,2933,1527
1000,4,2933,1527
1000,5,2933,1527
1000,6,2933,1527
1000,7,2933,1527
1000,8,2933,1527
1000,9,2933,1527
1000,10,2933,1527
2000,1,6032,3114
2000,2,6032,3114
2000,3,6032,3114
2000,4,6032,3114
2000,5,6032,3114
2000,6,6032,3114
2000,7,6032,3114
2000,8,6032,3114
2000,9,6032,3114
2000,10,6032,3114
3000,1,9157,4672
3000,2,9157,4672
3000,3,9157,4672
3000,4,9157,4672
3000,5,9157,4672
3000,6,9157,4672
3000,7,9157,4672
3000,8,9157,4672
3000,9,9157,4672
3000,10,9157,4672
4000,1,12323,6316
4000,2,12323,6316
4000,3,12323,6316
4000,4,12323,6316
4000,5,12323,6316
4000,6,12323,6316
4000,7,12323,6316
4000,8,12323,6316
4000,9,12323,6316
4000,10,12323,6316
5000,1,15537,7904
5000,2,15537,7904
5000,3,15537,7904
5000,4,15537,7904
5000,5,15537,7904
5000,6,15537,7904
5000,7,15537,7904
5000,8,15537,7904
5000,9,15537,7904
5000,10,15537,7904
6000,1,18706,9500
6000,2,18706,9500
6000,3,18706,9500
6000,4,18706,9500
6000,5,18706,9500
6000,6,18706,9500
6000,7,18706,9500
6000,8,18706,9500
6000,9,18706,9500
6000,10,18706,9500
7000,1,21776,11073
7000,2,21776,11073
7000,3,21776,11073
7000,4,21776,11073
7000,5,21776,11073
7000,6,21776,11073
7000,7,21776,11073
7000,8,21776,11073
7000,9,21776,11073
7000,10,21776,11073
8000,1,25096,12791
8000,2,25096,12791
8000,3,25096,12791
8000,4,25096,12791
8000,5,25096,12791
8000,6,25096,12791
8000,7,25096,12791
8000,8,25096,12791
8000,9,25096,12791
8000,10,25096,12791
9000,1,28227,14330
9000,2,28227,14330
9000,3,28227,14330
9000,4,28227,14330
9000,5,28227,14330
9000,6,28227,14330
9000,7,28227,14330
9000,8,28227,14330
9000,9,28227,14330
9000,10,28227,14330
10000,1,31566,16016
10000,2,31566,16016
10000,3,31566,16016
10000,4,31566,16016
10000,5,31566,16016
10000,6,31566,16016
10000,7,31566,16016
10000,8,31566,16016
10000,9,31566,16016
10000,10,31566,16016
11000,1,34562,17466
11000,2,34562,17466
11000,3,34562,17466
11000,4,34562,17466
11000,5,34562,17466
11000,6,34562,17466
11000,7,34562,17466
11000,8,34562,17466
11000,9,34562,17466
11000,10,34562,17466
12000,1,37923,19200
12000,2,37923,19200
12000,3,37923,19200
12000,4,37923,19200
12000,5,37923,19200
12000,6,37923,19200
12000,7,37923,19200
12000,8,37923,19200
12000,9,37923,19200
12000,10,37923,19200
13000,1,41077,20791
13000,2,41077,20791
13000,3,41077,20791
13000,4,41077,20791
13000,5,41077,20791
13000,6,41077,20791
13000,7,41077,20791
13000,8,41077,20791
13000,9,41077,20791
13000,10,41077,20791
14000,1,44212,22365
14000,2,44212,22365
14000,3,44212,22365
14000,4,44212,22365
14000,5,44212,22365
14000,6,44212,22365
14000,7,44212,22365
14000,8,44212,22365
14000,9,44212,22365
14000,10,44212,22365
15000,1,47295,23923
15000,2,47295,23923
15000,3,47295,23923
15000,4,47295,23923
15000,5,47295,23923
15000,6,47295,23923
15000,7,47295,23923
15000,8,47295,23923
15000,9,47295,23923
15000,10,47295,23923
16000,1,50874,25811
16000,2,50874,25811
16000,3,50874,25811
16000,4,50874,25811
16000,5,50874,25811
16000,6,50874,25811
16000,7,50874,25811
16000,8,50874,25811
16000,9,50874,25811
16000,10,50874,25811
17000,1,53818,27239
17000,2,53818,27239
17000,3,53818,27239
17000,4,53818,27239
17000,5,53818,27239
17000,6,53818,27239
17000,7,53818,27239
17000,8,53818,27239
17000,9,53818,27239
17000,10,53818,27239
18000,1,57258,28991
18000,2,57258,28991
18000,3,57258,28991
18000,4,57258,28991
18000,5,57258,28991
18000,6,57258,28991
18000,7,57258,28991
18000,8,57258,28991
18000,9,57258,28991
18000,10,57258,28991
19000,1,59895,30281
19000,2,59895,30281
19000,3,59895,30281
19000,4,59895,30281
19000,5,59895,30281
19000,6,59895,30281
19000,7,59895,30281
19000,8,59895,30281
19000,9,59895,30281
19000,10,59895,30281
20000,1,63883,32329
20000,2,63883,32329
20000,3,63883,32329
20000,4,63883,32329
20000,5,63883,32329
20000,6,63883,32329
20000,7,63883,32329
20000,8,63883,32329
20000,9,63883,32329
20000,10,63883,32329
21000,1,66935,33782
21000,2,66935,33782
21000,3,66935,33782
21000,4,66935,33782
21000,5,66935,33782
21000,6,66935,33782
21000,7,66935,33782
21000,8,66935,33782
21000,9,66935,33782
21000,10,66935,33782
22000,1,69963,35296
22000,2,69963,35296
22000,3,69963,35296
22000,4,69963,35296
22000,5,69963,35296
22000,6,69963,35296
22000,7,69963,35296
22000,8,69963,35296
22000,9,69963,35296
22000,10,69963,35296
23000,1,72823,36702
23000,2,72823,36702
23000,3,72823,36702
23000,4,72823,36702
23000,5,72823,36702
23000,6,72823,36702
23000,7,72823,36702
23000,8,72823,36702
23000,9,72823,36702
23000,10,72823,36702
24000,1,76625,38692
24000,2,76625,38692
24000,3,76625,38692
24000,4,76625,38692
24000,5,76625,38692
24000,6,76625,38692
24000,7,76625,38692
24000,8,76625,38692
24000,9,76625,38692
24000,10,76625,38692
25000,1,79815,40259
25000,2,79815,40259
25000,3,79815,40259
25000,4,79815,40259
25000,5,79815,40259
25000,6,79815,40259
25000,7,79815,40259
25000,8,79815,40259
25000,9,79815,40259
25000,10,79815,40259
26000,1,83189,41981
26000,2,83189,41981
26000,3,83189,41981
26000,4,83189,41981
26000,5,83189,41981
26000,6,83189,41981
26000,7,83189,41981
26000,8,83189,41981
26000,9,83189,41981
26000,10,83189,41981
27000,1,85627,43140
27000,2,85627,43140
27000,3,85627,43140
27000,4,85627,43140
27000,5,85627,43140
27000,6,85627,43140
27000,7,85627,43140
27000,8,85627,43140
27000,9,85627,43140
27000,10,85627,43140
28000,1,89551,45163
28000,2,89551,45163
28000,3,89551,45163
28000,4,89551,45163
28000,5,89551,45163
28000,6,89551,45163
28000,7,89551,45163
28000,8,89551,45163
28000,9,89551,45163
28000,10,89551,45163
29000,1,92528,46726
29000,2,92528,46726
29000,3,92528,46726
29000,4,92528,46726
29000,5,92528,46726
29000,6,92528,46726
29000,7,92528,46726
29000,8,92528,46726
29000,9,92528,46726
29000,10,92528,46726
30000,1,95997,48422
30000,2,95997,48422
30000,3,95997,48422
30000,4,95997,48422
30000,5,95997,48422
30000,6,95997,48422
30000,7,95997,48422
30000,8,95997,48422
30000,9,95997,48422
30000,10,95997,48422
31000,1,98673,49741
31000,2,98673,49741
31000,3,98673,49741
31000,4,98673,49741
31000,5,98673,49741
31000,6,98673,49741
31000,7,98673,49741
31000,8,98673,49741
31000,9,98673,49741
31000,10,98673,49741
32000,1,102562,51852
32000,2,102562,51852
32000,3,102562,51852
32000,4,102562,51852
32000,5,102562,51852
32000,6,102562,51852
32000,7,102562,51852
32000,8,102562,51852
32000,9,102562,51852
32000,10,102562,51852
33000,1,105329,53105
33000,2,105329,53105
33000,3,105329,53105
33000,4,105329,53105
33000,5,105329,53105
33000,6,105329,53105
33000,7,105329,53105
33000,8,105329,53105
33000,9,105329,53105
33000,10,105329,53105
34000,1,108752,54862
34000,2,108752,54862
34000,3,108752,54862
34000,4,108752,54862
34000,5,108752,54862
34000,6,108752,54862
34000,7,108752,54862
34000,8,108752,54862
34000,9,108752,54862
34000,10,108752,54862
35000,1,111661,56331
35000,2,111661,56331
35000,3,111661,56331
35000,4,111661,56331
35000,5,111661,56331
35000,6,111661,56331
35000,7,111661,56331
35000,8,111661,56331
35000,9,111661,56331
35000,10,111661,56331
36000,1,115761,58471
36000,2,115761,58471
36000,3,115761,58471
36000,4,115761,58471
36000,5,115761,58471
36000,6,115761,58471
36000,7,115761,58471
36000,8,115761,58471
36000,9,115761,58471
36000,10,115761,58471
37000,1,118265,59640
37000,2,118265,59640
37000,3,118265,59640
37000,4,118265,59640
37000,5,118265,59640
37000,6,118265,59640
37000,7,118265,59640
37000,8,118265,59640
37000,9,118265,59640
37000,10,118265,59640
38000,1,121397,61226
38000,2,121397,61226
38000,3,121397,61226
38000,4,121397,61226
38000,5,121397,61226
38000,6,121397,61226
38000,7,121397,61226
38000,8,121397,61226
38000,9,121397,61226
38000,10,121397,61226
39000,1,124069,62585
39000,2,124069,62585
39000,3,124069,62585
39000,4,124069,62585
39000,5,124069,62585
39000,6,124069,62585
39000,7,124069,62585
39000,8,124069,62585
39000,9,124069,62585
39000,10,124069,62585
40000,1,128976,65119
