n,m,comparisons,swaps
2700,10,8134,4132
2800,1,8449,4304
2800,2,8449,4304
2800,3,8449,4304
2800,4,8449,4304
2800,5,8449,4304
2800,6,8449,4304
2800,7,8449,4304
2800,8,8449,4304
2800,9,8449,4304
2800,10,8449,4304
2900,1,8734,4472
2900,2,8734,4472
2900,3,8734,4472
2900,4,8734,4472
2900,5,8734,4472
2900,6,8734,4472
2900,7,8734,4472
2900,8,8734,4472
2900,9,8734,4472
2900,10,8734,4472
3000,1,9157,4672
3000,2,9157,4672
3000,3,9157,4672
3000,4,9157,4672
3000,5,9157,4672
3000,6,9157,4672
3000,7,9157,4672
3000,8,9157,4672
3000,9,9157,4672
3000,10,9157,4672
3100,1,9402,4786
3100,2,9402,4786
3100,3,9402,4786
3100,4,9402,4786
3100,5,9402,4786
3100,6,9402,4786
3100,7,9402,4786
3100,8,9402,4786
3100,9,9402,4786
3100,10,9402,4786
3200,1,9782,5021
3200,2,9782,5021
3200,3,9782,5021
3200,4,9782,5021
3200,5,9782,5021
3200,6,9782,5021
3200,7,9782,5021
3200,8,9782,5021
3200,9,9782,5021
3200,10,9782,5021
3300,1,9978,5094
3300,2,9978,5094
3300,3,9978,5094
3300,4,9978,5094
3300,5,9978,5094
3300,6,9978,5094
3300,7,9978,5094
3300,8,9978,5094
3300,9,9978,5094
3300,10,9978,5094
3400,1,10297,5280
3400,2,10297,5280
3400,3,10297,5280
3400,4,10297,5280
3400,5,10297,5280
3400,6,10297,5280
3400,7,10297,5280
3400,8,10297,5280
3400,9,10297,5280
3400,10,10297,5280
3500,1,10648,5435
3500,2,10648,5435
3500,3,10648,5435
3500,4,10648,5435
3500,5,10648,5435
3500,6,10648,5435
3500,7,10648,5435
3500,8,10648,5435
3500,9,10648,5435
3500,10,10648,5435
3600,1,11034,5662
3600,2,11034,5662
3600,3,11034,5662
3600,4,11034,5662
3600,5,11034,5662
3600,6,11034,5662
3600,7,11034,5662
3600,8,11034,5662
3600,9,11034,5662
3600,10,11034,5662
3700,1,11324,5783
3700,2,11324,5783
3700,3,11324,5783
3700,4,11324,5783
3700,5,11324,5783
3700,6,11324,5783
3700,7,11324,5783
3700,8,11324,5783
3700,9,11324,5783
3700,10,11324,5783
3800,1,11462,5852
3800,2,11462,5852
3800,3,11462,5852
3800,4,11462,5852
3800,5,11462,5852
3800,6,11462,5852
3800,7,11462,5852
3800,8,11462,5852
3800,9,11462,5852
3800,10,11462,5852
3900,1,11723,5997
3900,2,11723,5997
3900,3,11723,5997
3900,4,11723,5997
3900,5,11723,5997
3900,6,11723,5997
3900,7,11723,5997
3900,8,11723,5997
3900,9,11723,5997
3900,10,11723,5997
4000,1,12323,6316
4000,2,12323,6316
4000,3,12323,6316
4000,4,12323,6316
4000,5,12323,6316
4000,6,12323,6316
4000,7,12323,6316
4000,8,12323,6316
4000,9,12323,6316
4000,10,12323,6316
4100,1,12654,6455
4100,2,12654,6455
4100,3,12654,6455
4100,4,12654,6455
4100,5,12654,6455
4100,6,12654,6455
4100,7,12654,6455
4100,8,12654,6455
4100,9,12654,6455
4100,10,12654,6455
4200,1,12950,6604
4200,2,12950,6604
4200,3,12950,6604
4200,4,12950,6604
4200,5,12950,6604
4200,6,12950,6604
4200,7,12950,6604
4200,8,12950,6604
4200,9,12950,6604
4200,10,12950,6604
4300,1,12970,6579
4300,2,12970,6579
4300,3,12970,6579
4300,4,12970,6579
4300,5,12970,6579
4300,6,12970,6579
4300,7,12970,6579
4300,8,12970,6579
4300,9,12970,6579
4300,10,12970,6579
4400,1,13396,6823
4400,2,13396,6823
4400,3,13396,6823
4400,4,13396,6823
4400,5,13396,6823
4400,6,13396,6823
4400,7,13396,6823
4400,8,13396,6823
4400,9,13396,6823
4400,10,13396,6823
4500,1,13864,7061
4500,2,13864,7061
4500,3,13864,7061
4500,4,13864,7061
4500,5,13864,7061
4500,6,13864,7061
4500,7,13864,7061
4500,8,13864,7061
4500,9,13864,7061
4500,10,13864,7061
4600,1,14061,7138
4600,2,14061,7138
4600,3,14061,7138
4600,4,14061,7138
4600,5,14061,7138
4600,6,14061,7138
4600,7,14061,7138
4600,8,14061,7138
4600,9,14061,7138
4600,10,14061,7138
4700,1,14374,7316
4700,2,14374,7316
4700,3,14374,7316
4700,4,14374,7316
4700,5,14374,7316
4700,6,14374,7316
4700,7,14374,7316
4700,8,14374,7316
4700,9,14374,7316
4700,10,14374,7316
4800,1,14714,7499
4800,2,14714,7499
4800,3,14714,7499
4800,4,14714,7499
4800,5,14714,7499
4800,6,14714,7499
4800,7,14714,7499
4800,8,14714,7499
4800,9,14714,7499
4800,10,14714,7499
4900,1,14978,7619
4900,2,14978,7619
4900,3,14978,7619
4900,4,14978,7619
4900,5,14978,7619
4900,6,14978,7619
4900,7,14978,7619
4900,8,14978,7619
4900,9,14978,7619
4900,10,14978,7619
5000,1,15537,7904
5000,2,15537,7904
5000,3,15537,7904
5000,4,15537,7904
5000,5,15537,7904
5000,6,15537,7904
5000,7,15537,7904
5000,8,15537,7904
5000,9,15537,7904
5000,10,15537,7904
5100,1,15637,7915
5100,2,15637,7915
5100,3,15637,7915
5100,4,15637,7915
5100,5,15637,7915
5100,6,15637,7915
5100,7,15637,7915
5100,8,15637,7915
5100,9,15637,7915
5100,10,15637,7915
5200,1,16116,8191
5200,2,16116,8191
5200,3,16116,8191
5200,4,16116,8191
5200,5,16116,8191
5200,6,16116,8191
5200,7,16116,8191
5200,8,16116,8191
5200,9,16116,8191
5200,10,16116,8191
5300,1,16143,8167
5300,2,16143,8167
5300,3,16143,8167
5300,4,16143,8167
5300,5,16143,8167
5300,6,16143,8167
5300,7,16143,8167
5300,8,16143,8167
5300,9,16143,8167
5300,10,16143,8167
5400,1,16457,8335
5400,2,16457,8335
5400,3,16457,8335
5400,4,16457,8335
5400,5,16457,8335
5400,6,16457,8335
5400,7,16457,8335
5400,8,16457,8335
5400,9,16457,8335
5400,10,16457,8335
5500,1,16916,8569
5500,2,16916,8569
5500,3,16916,8569
5500,4,16916,8569
5500,5,16916,8569
5500,6,16916,8569
5500,7,16916,8569
5500,8,16916,8569
5500,9,16916,8569
5500,10,16916,8569
5600,1,17342,8799
5600,2,17342,8799
5600,3,17342,8799
5600,4,17342,8799
5600,5,17342,8799
5600,6,17342,8799
5600,7,17342,8799
5600,8,17342,8799
5600,9,17342,8799
5600,10,17342,8799
5700,1,17639,8931
5700,2,17639,8931
5700,3,17639,8931
5700,4,17639,8931
5700,5,17639,8931
5700,6,17639,8931
5700,7,17639,8931
5700,8,17639,8931
5700,9,17639,8931
5700,10,17639,8931
5800,1,17801,9059
5800,2,17801,9059
5800,3,17801,9059
5800,4,17801,9059
5800,5,17801,9059
5800,6,17801,9059
5800,7,17801,9059
5800,8,17801,9059
5800,9,17801,9059
5800,10,17801,9059
5900,1,17929,9093
5900,2,17929,9093
5900,3,17929,9093
5900,4,17929,9093
5900,5,17929,9093
5900,6,17929,9093
5900,7,17929,9093
5900,8,17929,9093
5900,9,17929,9093
5900,10,17929,9093
6000,1,18706,9500
6000,2,18706,9500
6000,3,18706,9500
6000,4,18706,9500
6000,5,18706,9500
6000,6,18706,9500
6000,7,18706,9500
6000,8,18706,9500
6000,9,18706,9500
6000,10,18706,9500
6100,1,18940,9601
6100,2,18940,9601
6100,3,18940,9601
6100,4,18940,9601
6100,5,18940,9601
6100,6,18940,9601
6100,7,18940,9601
6100,8,18940,9601
6100,9,18940,9601
6100,10,18940,9601
6200,1,19291,9778
6200,2,19291,9778
6200,3,19291,9778
6200,4,19291,9778
6200,5,19291,9778
6200,6,19291,9778
6200,7,19291,9778
6200,8,19291,9778
6200,9,19291,9778
6200,10,19291,9778
6300,1,19117,9682
6300,2,19117,9682
6300,3,19117,9682
6300,4,19117,9682
6300,5,19117,9682
6300,6,19117,9682
6300,7,19117,9682
6300,8,19117,9682
6300,9,19117,9682
6300,10,19117,9682
6400,1,19674,10028
6400,2,19674,10028
6400,3,19674,10028
6400,4,19674,10028
6400,5,19674,10028
6400,6,19674,10028
6400,7,19674,10028
6400,8,19674,10028
6400,9,19674,10028
6400,10,19674,10028
6500,1,20201,10270
6500,2,20201,10270
6500,3,20201,10270
6500,4,20201,10270
6500,5,20201,10270
6500,6,20201,10270
6500,7,20201,10270
6500,8,20201,10270
6500,9,20201,10270
6500,10,20201,10270
6600,1,20433,10371
6600,2,20433,10371
6600,3,20433,10371
6600,4,20433,10371
6600,5,20433,10371
6600,6,20433,10371
6600,7,20433,10371
6600,8,20433,10371
6600,9,20433,10371
6600,10,20433,10371
6700,1,20571,10415
6700,2,20571,10415
6700,3,20571,10415
6700,4,20571,10415
6700,5,20571,10415
6700,6,20571,10415
6700,7,20571,10415
6700,8,20571,10415
6700,9,20571,10415
6700,10,20571,10415
6800,1,20958,10646
6800,2,20958,10646
6800,3,20958,10646
6800,4,20958,10646
6800,5,20958,10646
6800,6,20958,10646
6800,7,20958,10646
6800,8,20958,10646
6800,9,20958,10646
6800,10,20958,10646
6900,1,21112,10729
6900,2,21112,10729
6900,3,21112,10729
6900,4,21112,10729
6900,5,21112,10729
6900,6,21112,10729
6900,7,21112,10729
6900,8,21112,10729
6900,9,21112,10729
6900,10,21112,10729
7000,1,21776,11073
7000,2,21776,11073
7000,3,21776,11073
7000,4,21776,11073
7000,5,21776,11073
7000,6,21776,11073
7000,7,21776,11073
7000,8,21776,11073
7000,9,21776,11073
7000,10,21776,11073
7100,1,21963,11155
7100,2,21963,11155
7100,3,21963,11155
7100,4,21963,11155
7100,5,21963,11155
7100,6,21963,11155
7100,7,21963,11155
7100,8,21963,11155
7100,9,21963,11155
7100,10,21963,11155
7200,1,22507,11481
7200,2,22507,11481
7200,3,22507,11481
7200,4,22507,11481
7200,5,22507,11481
7200,6,22507,11481
7200,7,22507,11481
7200,8,22507,11481
7200,9,22507,11481
7200,10,22507,11481
7300,1,22509,11434
7300,2,22509,11434
7300,3,22509,11434
7300,4,22509,11434
7300,5,22509,11434
7300,6,22509,11434
7300,7,22509,11434
7300,8,22509,11434
7300,9,22509,11434
7300,10,22509,11434
7400,1,22744,11574
7400,2,22744,11574
7400,3,22744,11574
7400,4,22744,11574
7400,5,22744,11574
7400,6,22744,11574
7400,7,22744,11574
7400,8,22744,11574
7400,9,22744,11574
7400,10,22744,11574
7500,1,23141,11752
7500,2,23141,11752
7500,3,23141,11752
7500,4,23141,11752
7500,5,23141,11752
7500,6,23141,11752
7500,7,23141,11752
7500,8,23141,11752
7500,9,23141,11752
7500,10,23141,11752
7600,1,23505,11946
7600,2,23505,11946
7600,3,23505,11946
7600,4,23505,11946
7600,5,23505,11946
7600,6,23505,11946
7600,7,23505,11946
7600,8,23505,11946
7600,9,23505,11946
7600,10,23505,11946
7700,1,23861,12126
7700,2,23861,12126
7700,3,23861,12126
7700,4,23861,12126
7700,5,23861,12126
7700,6,23861,12126
7700,7,23861,12126
7700,8,23861,12126
7700,9,23861,12126
7700,10,23861,12126
7800,1,23965,12181
7800,2,23965,12181
7800,3,23965,12181
7800,4,23965,12181
7800,5,23965,12181
7800,6,23965,12181
7800,7,23965,12181
7800,8,23965,12181
7800,9,23965,12181
7800,10,23965,12181
7900,1,24130,12280
7900,2,24130,12280
7900,3,24130,12280
7900,4,24130,12280
7900,5,24130,12280
7900,6,24130,12280
7900,7,24130,12280
7900,8,24130,12280
7900,9,24130,12280
7900,10,24130,12280
8000,1,25096,12791
8000,2,25096,12791
8000,3,25096,12791
8000,4,25096,12791
8000,5,25096,12791
8000,6,25096,12791
8000,7,25096,12791
8000,8,25096,12791
8000,9,25096,12791
8000,10,25096,12791
8100,1,25420,12924
8100,2,25420,12924
8100,3,25420,12924
8100,4,25420,12924
8100,5,25420,12924
8100,6,25420,12924
8100,7,25420,12924
8100,8,25420,12924
8100,9,25420,12924
8100,10,25420,12924
8200,1,25688,13048
8200,2,25688,13048
8200,3,25688,13048
8200,4,25688,13048
8200,5,25688,13048
8200,6,25688,13048
8200,7,25688,13048
8200,8,25688,13048
8200,9,25688,13048
8200,10,25688,13048
8300,1,25358,12840
8300,2,25358,12840
8300,3,25358,12840
8300,4,25358,12840
8300,5,25358,12840
8300,6,25358,12840
8300,7,25358,12840
8300,8,25358,12840
8300,9,25358,12840
8300,10,25358,12840
8400,1,25976,13189
8400,2,25976,13189
8400,3,25976,13189
8400,4,25976,13189
8400,5,25976,13189
8400,6,25976,13189
8400,7,25976,13189
8400,8,25976,13189
8400,9,25976,13189
8400,10,25976,13189
8500,1,26506,13438
8500,2,26506,13438
8500,3,26506,13438
8500,4,26506,13438
8500,5,26506,13438
8500,6,26506,13438
8500,7,26506,13438
8500,8,26506,13438
8500,9,26506,13438
8500,10,26506,13438
8600,1,26633,13493
8600,2,26633,13493
8600,3,26633,13493
8600,4,26633,13493
8600,5,26633,13493
8600,6,26633,13493
8600,7,26633,13493
8600,8,26633,13493
8600,9,26633,13493
8600,10,26633,13493
8700,1,26935,13650
8700,2,26935,13650
8700,3,26935,13650
8700,4,26935,13650
8700,5,26935,13650
8700,6,26935,13650
8700,7,26935,13650
8700,8,26935,13650
8700,9,26935,13650
8700,10,26935,13650
8800,1,27232,13819
8800,2,27232,13819
8800,3,27232,13819
8800,4,27232,13819
8800,5,27232,13819
8800,6,27232,13819
8800,7,27232,13819
8800,8,27232,13819
8800,9,27232,13819
8800,10,27232,13819
8900,1,27478,13928
8900,2,27478,13928
8900,3,27478,13928
8900,4,27478,13928
8900,5,27478,13928
8900,6,27478,13928
8900,7,27478,13928
8900,8,27478,13928
8900,9,27478,13928
8900,10,27478,13928
9000,1,28227,14330
9000,2,28227,14330
9000,3,28227,14330
9000,4,28227,14330
9000,5,28227,14330
9000,6,28227,14330
9000,7,28227,14330
9000,8,28227,14330
9000,9,28227,14330
9000,10,28227,14330
9100,1,28155,14247
9100,2,28155,14247
9100,3,28155,14247
9100,4,28155,14247
9100,5,28155,14247
9100,6,28155,14247
9100,7,28155,14247
9100,8,28155,14247
9100,9,28155,14247
9100,10,28155,14247
9200,1,28709,14541
9200,2,28709,14541
9200,3,28709,14541
9200,4,28709,14541
9200,5,28709,14541
9200,6,28709,14541
9200,7,28709,14541
9200,8,28709,14541
9200,9,28709,14541
9200,10,28709,14541
9300,1,28658,14522
9300,2,28658,14522
9300,3,28658,14522
9300,4,28658,14522
9300,5,28658,14522
9300,6,28658,14522
9300,7,28658,14522
9300,8,28658,14522
9300,9,28658,14522
9300,10,28658,14522
9400,1,28826,14604
9400,2,28826,14604
9400,3,28826,14604
9400,4,28826,14604
9400,5,28826,14604
9400,6,28826,14604
9400,7,28826,14604
9400,8,28826,14604
9400,9,28826,14604
9400,10,28826,14604
9500,1,29440,14933
9500,2,29440,14933
9500,3,29440,14933
9500,4,29440,14933
9500,5,29440,14933
9500,6,29440,14933
9500,7,29440,14933
9500,8,29440,14933
9500,9,29440,14933
9500,10,29440,14933
9600,1,29930,15193
9600,2,29930,15193
9600,3,29930,15193
9600,4,29930,15193
9600,5,29930,15193
9600,6,29930,15193
9600,7,29930,15193
9600,8,29930,15193
9600,9,29930,15193
9600,10,29930,15193
9700,1,30412,15439
9700,2,30412,15439
9700,3,30412,15439
9700,4,30412,15439
9700,5,30412,15439
9700,6,30412,15439
9700,7,30412,15439
9700,8,30412,15439
9700,9,30412,15439
9700,10,30412,15439
9800,1,30443,15445
9800,2,30443,15445
9800,3,30443,15445
9800,4,30443,15445
9800,5,30443,15445
9800,6,30443,15445
9800,7,30443,15445
9800,8,30443,15445
9800,9,30443,15445
9800,10,30443,15445
9900,1,30415,15409
9900,2,30415,15409
9900,3,30415,15409
9900,4,30415,15409
9900,5,30415,15409
9900,6,30415,15409
9900,7,30415,15409
9900,8,30415,15409
9900,9,30415,15409
9900,10,30415,15409
10000,1,31566,16016
10000,2,31566,16016
10000,3,31566,16016
10000,4,31566,16016
10000,5,31566,16016
10000,6,31566,16016
10000,7,31566,16016
10000,8,31566,16016
10000,9,31566,16016
10000,10,31566,16016
10100,1,31689,16039
10100,2,31689,16039
10100,3,31689,16039
10100,4,31689,16039
10100,5,31689,16039
10100,6,31689,16039
10100,7,31689,16039
10100,8,31689,16039
10100,9,31689,16039
10100,10,31689,16039
10200,1,31986,16173
10200,2,31986,16173
10200,3,31986,16173
10200,4,31986,16173
10200,5,31986,16173
10200,6,31986,16173
10200,7,31986,16173
10200,8,31986,16173
10200,9,31986,16173
10200,10,31986,16173
10300,1,31660,16003
10300,2,31660,16003
10300,3,31660,16003
10300,4,31660,16003
10300,5,31660,16003
10300,6,31660,16003
10300,7,31660,16003
10300,8,31660,16003
10300,9,31660,16003
10300,10,31660,16003
10400,1,32263,16329
10400,2,32263,16329
10400,3,32263,16329
10400,4,32263,16329
10400,5,32263,16329
10400,6,32263,16329
10400,7,32263,16329
10400,8,32263,16329
10400,9,32263,16329
10400,10,32263,16329
10500,1,32989,16679
10500,2,32989,16679
10500,3,32989,16679
10500,4,32989,16679
10500,5,32989,16679
10500,6,32989,16679
10500,7,32989,16679
10500,8,32989,16679
10500,9,32989,16679
10500,10,32989,16679
10600,1,33032,16676
10600,2,33032,16676
10600,3,33032,16676
10600,4,33032,16676
10600,5,33032,16676
10600,6,33032,16676
10600,7,33032,16676
10600,8,33032,16676
10600,9,33032,16676
10600,10,33032,16676
10700,1,32996,16634
10700,2,32996,16634
10700,3,32996,16634
10700,4,32996,16634
10700,5,32996,16634
10700,6,32996,16634
10700,7,32996,16634
10700,8,32996,16634
10700,9,32996,16634
10700,10,32996,16634
10800,1,33426,16881
10800,2,33426,16881
10800,3,33426,16881
10800,4,33426,16881
10800,5,33426,16881
10800,6,33426,16881
10800,7,33426,16881
10800,8,33426,16881
10800,9,33426,16881
10800,10,33426,16881
10900,1,33674,17013
10900,2,33674,17013
10900,3,33674,17013
10900,4,33674,17013
10900,5,33674,17013
10900,6,33674,17013
10900,7,33674,17013
10900,8,33674,17013
10900,9,33674,17013
10900,10,33674,17013
11000,1,34562,17466
11000,2,34562,17466
11000,3,34562,17466
11000,4,34562,17466
11000,5,34562,17466
11000,6,34562,17466
11000,7,34562,17466
11000,8,34562,17466
11000,9,34562,17466
11000,10,34562,17466
11100,1,34568,17451
11100,2,34568,17451
11100,3,34568,17451
11100,4,34568,17451
11100,5,34568,17451
11100,6,34568,17451
11100,7,34568,17451
11100,8,34568,17451
11100,9,34568,17451
11100,10,34568,17451
11200,1,35327,17877
11200,2,35327,17877
11200,3,35327,17877
11200,4,35327,17877
11200,5,35327,17877
11200,6,35327,17877
11200,7,35327,17877
11200,8,35327,17877
11200,9,35327,17877
11200,10,35327,17877
11300,1,34948,17640
11300,2,34948,17640
11300,3,34948,17640
11300,4,34948,17640
11300,5,34948,17640
11300,6,34948,17640
11300,7,34948,17640
11300,8,34948,17640
11300,9,34948,17640
11300,10,34948,17640
11400,1,35311,17838
11400,2,35311,17838
11400,3,35311,17838
11400,4,35311,17838
11400,5,35311,17838
11400,6,35311,17838
11400,7,35311,17838
11400,8,35311,17838
11400,9,35311,17838
11400,10,35311,17838
11500,1,35765,18065
11500,2,35765,18065
11500,3,35765,18065
11500,4,35765,18065
11500,5,35765,18065
11500,6,35765,18065
11500,7,35765,18065
11500,8,35765,18065
11500,9,35765,18065
11500,10,35765,18065
11600,1,36319,18410
11600,2,36319,18410
11600,3,36319,18410
11600,4,36319,18410
11600,5,36319,18410
11600,6,36319,18410
11600,7,36319,18410
11600,8,36319,18410
11600,9,36319,18410
11600,10,36319,18410
11700,1,36537,18480
11700,2,36537,18480
11700,3,36537,18480
11700,4,36537,18480
11700,5,36537,18480
11700,6,36537,18480
11700,7,36537,18480
11700,8,36537,18480
11700,9,36537,18480
11700,10,36537,18480
11800,1,36605,18515
11800,2,36605,18515
11800,3,36605,18515
11800,4,36605,18515
11800,5,36605,18515
11800,6,36605,18515
11800,7,36605,18515
11800,8,36605,18515
11800,9,36605,18515
11800,10,36605,18515
11900,1,36574,18481
11900,2,36574,18481
11900,3,36574,18481
11900,4,36574,18481
11900,5,36574,18481
11900,6,36574,18481
11900,7,36574,18481
11900,8,36574,18481
11900,9,36574,18481
11900,10,36574,18481
12000,1,37923,19200
12000,2,37923,19200
12000,3,37923,19200
12000,4,37923,19200
12000,5,37923,19200
12000,6,37923,19200
12000,7,37923,19200
12000,8,37923,19200
12000,9,37923,19200
12000,10,37923,19200
12100,1,38254,19327
12100,2,38254,19327
12100,3,38254,19327
12100,4,38254,19327
12100,5,38254,19327
12100,6,38254,19327
12100,7,38254,19327
12100,8,38254,19327
12100,9,38254,19327
12100,10,38254,19327
12200,1,38545,19489
12200,2,38545,19489
12200,3,38545,19489
12200,4,38545,19489
12200,5,38545,19489
12200,6,38545,19489
12200,7,38545,19489
12200,8,38545,19489
12200,9,38545,19489
12200,10,38545,19489
12300,1,37900,19110
12300,2,37900,19110
12300,3,37900,19110
12300,4,37900,19110
12300,5,37900,19110
12300,6,37900,19110
12300,7,37900,19110
12300,8,37900,19110
12300,9,37900,19110
12300,10,37900,19110
12400,1,38552,19468
12400,2,38552,19468
12400,3,38552,19468
12400,4,38552,19468
12400,5,38552,19468
12400,6,38552,19468
12400,7,38552,19468
12400,8,38552,19468
12400,9,38552,19468
12400,10,38552,19468
12500,1,39281,19854
12500,2,39281,19854
12500,3,39281,19854
12500,4,39281,19854
12500,5,39281,19854
12500,6,39281,19854
12500,7,39281,19854
12500,8,39281,19854
12500,9,39281,19854
12500,10,39281,19854
12600,1,39186,19774
12600,2,39186,19774
12600,3,39186,19774
12600,4,39186,19774
12600,5,39186,19774
12600,6,39186,19774
12600,7,39186,19774
12600,8,39186,19774
12600,9,39186,19774
12600,10,39186,19774
12700,1,39468,19951
12700,2,39468,19951
12700,3,39468,19951
12700,4,39468,19951
12700,5,39468,19951
12700,6,39468,19951
12700,7,39468,19951
12700,8,39468,19951
12700,9,39468,19951
12700,10,39468,19951
12800,1,39891,20207
12800,2,39891,20207
12800,3,39891,20207
12800,4,39891,20207
12800,5,39891,20207
12800,6,39891,20207
12800,7,39891,20207
12800,8,39891,20207
12800,9,39891,20207
12800,10,39891,20207
12900,1,40098,20300
12900,2,40098,20300
12900,3,40098,20300
12900,4,40098,20300
12900,5,40098,20300
12900,6,40098,20300
